id,name,host_id,host_name,city,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,review_scores_rating,accommodates,bathrooms,bedrooms,beds,property_type
22494700,Oasis Apartment Camps Bay,164997733,Ocean View House,Cape Town,Ward 54,-33.96316,18.37501,Entire home/apt,9999,4,0,,,1,134,,2,1,1,1,Guest suite
22495215,Cozy Room in Milnerton,55093545,Khosie,Cape Town,Ward 4,-33.86752,18.50619,Private room,210,1,21,2/17/19,1.38,2,114,100,1,1,1,1,Apartment
22495247,charming 1 bedroom apartment,124865,Gil,Cape Town,Ward 64,-34.10105,18.47858,Entire home/apt,601,3,0,,,1,365,,2,1,1,2,Apartment
22495481,Sea view terrace,28198686,Marcus,Cape Town,Ward 54,-33.92319,18.38077,Entire home/apt,2000,7,2,3/23/18,0.15,1,0,100,3,1,1,2,Apartment
22499391,Bliss at the seaside #1,165058508,Fareed,Cape Town,Ward 67,-34.08386,18.53718,Entire home/apt,266,2,8,3/31/19,0.57,3,180,98,2,1,1,1,Guest suite
22499958,Lounge in This Stylish Guest Suite,51141328,Gill,Cape Town,Ward 23,-33.81508,18.47918,Private room,1049,1,21,3/8/19,1.36,4,352,97,2,1,1,1,Guest suite
22500344,Superior double room,84705605,Zhenzhong,Cape Town,Ward 1,-33.88072,18.57824,Private room,1049,3,0,,,1,89,,2,1,0,2,Guest suite
22500592,Bliss at the seaside #2,165058508,Fareed,Cape Town,Ward 67,-34.08582,18.53704,Entire home/apt,280,2,1,3/8/18,0.07,3,180,100,2,1,1,2,Guest suite
22500910,The Green Gecko Self-Catering Apartment,165076264,Chaniti,Cape Town,Ward 83,-34.10533,18.82574,Entire home/apt,601,1,4,3/23/19,0.3,1,364,87,3,1,1,2,Apartment
22501552,Tree Room: Canterbury House,165084553,Paula,Cape Town,Ward 62,-33.98965,18.44393,Private room,1007,1,0,,,5,364,,2,4,1,1,Bed and breakfast
22502521,Garden Room: Canterbury House,165084553,Paula,Cape Town,Ward 62,-33.99029,18.44387,Private room,1007,1,1,3/6/18,0.07,5,363,100,2,1,1,2,Bed and breakfast
22502672,The Cottage: Canterbury House,165084553,Paula,Cape Town,Ward 62,-33.99178,18.44425,Private room,1007,1,0,,,5,364,,2,1,1,2,Bed and breakfast
22502807,Protea Room: Canterbury House,165084553,Paula,Cape Town,Ward 62,-33.98949,18.44568,Private room,1007,1,1,2/16/19,0.48,5,363,100,2,1,1,1,Bed and breakfast
22502848,Annie's Place,165100051,Henri,Cape Town,Ward 21,-33.87395,18.64767,Entire home/apt,923,2,1,3/28/19,1,1,296,100,4,1,2,3,Apartment
22502889,Bloom Guesthouse incl Bloom Beauty & Wellness Spa,85276487,Glynis,Cape Town,Ward 62,-34.01415,18.44564,Private room,448,2,0,,,1,0,,4,3,2,3,House
22503288,Private room in a private home.,153842253,Adele,Cape Town,Ward 60,-33.96847,18.49774,Private room,294,1,21,4/13/19,1.35,1,82,98,2,0,1,1,House
22508414,Canterbury House,165084553,Paula,Cape Town,Ward 62,-33.99116,18.44358,Entire home/apt,5594,1,0,,,5,364,,8,4,0,6,Other
22509604,Lions Head at Your Doorstep,165190054,Charles,Cape Town,Ward 77,-33.92839,18.40212,Entire home/apt,783,4,14,3/30/19,0.97,1,365,97,2,1,0,1,Apartment
22509959,35 On Mentz FYNBOS Room,148687297,Lihana,Cape Town,Ward 1,-33.88639,18.56882,Private room,797,1,0,,,5,257,,2,1,1,1,Guesthouse
22510923,Picasso´s  3 Chagall,165207961,Picasso,Cape Town,Ward 15,-34.05108,18.85211,Entire home/apt,1496,2,6,12/23/18,0.43,4,178,100,2,1,1,1,Serviced apartment
22511072,Soralia Village Guest Room,165210120,Marosane,Cape Town,Ward 64,-34.09047,18.48523,Private room,406,2,1,2/28/18,0.07,1,0,100,2,1,1,1,House
22512543,Hout bay room with beautiful balcony views,53956628,Janey,Cape Town,Ward 74,-34.04189,18.36172,Private room,420,2,20,3/7/19,1.38,3,175,93,2,1,1,1,Apartment
22513283,ART DECO STUDIO | Botanical Views,13948169,Robert,Cape Town,Ward 115,-33.92857,18.41568,Entire home/apt,699,1,38,4/12/19,2.53,5,326,96,2,1,0,1,Condominium
22513400,The Quadrant Apartments 603,11384184,Marcelle,Cape Town,Ward 58,-33.98017,18.47026,Entire home/apt,1846,2,0,,,6,136,,4,2,2,3,Apartment
22513624,Bright charming loft cottage in Sea Point/Fresnaye,23846974,Dani,Cape Town,Ward 54,-33.92465,18.38537,Entire home/apt,1007,2,1,3/10/19,0.75,1,311,100,4,1.5,2,2,Guesthouse
22515455,The Quadrant Apartments 206,11384184,Marcelle,Cape Town,Ward 58,-33.98082,18.46975,Entire home/apt,1301,2,1,3/24/18,0.08,6,154,60,2,1,1,2,Apartment
22515574,The Quadrant Apartments 409,11384184,Marcelle,Cape Town,Ward 58,-33.9813,18.46967,Entire home/apt,2349,2,3,2/24/19,0.22,6,161,100,5,2,3,4,Apartment
22515618,The Quadrant Apartments 103,11384184,Marcelle,Cape Town,Ward 58,-33.97974,18.47157,Entire home/apt,1846,2,1,12/11/18,0.23,6,138,80,4,2,2,3,Apartment
22517506,Seaview Holiday home,165299429,Azad,Cape Town,Ward 67,-34.08529,18.53801,Entire home/apt,1496,2,0,,,1,167,,6,3,0,1,House
22518097,VERMILLION,111125212,Yentouristique,Cape Town,Ward 113,-33.81976,18.51731,Entire home/apt,2000,1,0,,,5,365,,4,2,4,4,House
22519632,Lovely garden apartment for 4 in Simon's Town,67706961,Jeremy,Cape Town,Ward 61,-34.19271,18.43004,Private room,1650,3,0,,,2,346,,4,1,2,4,House
22519721,"Private, secure and close to amenities.",162232420,Helga,Cape Town,Ward 84,-34.09953,18.87477,Private room,461,2,0,,,1,0,,3,1,0,2,Guest suite
22520476,Holiday Cottage,165334831,Shalen,Cape Town,Ward 63,-34.00803,18.50783,Entire home/apt,643,2,0,,,1,180,,2,1,0,1,Other
22520556,"Manor Gardens , Hout Bay CT",91974565,Eva,"Cape Town, Hout Bay, Western Cape, ZA",Ward 74,-34.04262,18.35954,Entire home/apt,1301,2,0,,,2,362,,1,1,2,2,Apartment
22520569,"Upmarket, Trendy Apartment in Woodstock/Salt River",164778449,Robert,Cape Town,Ward 57,-33.93618,18.45666,Entire home/apt,573,2,2,2/14/19,0.55,2,116,90,2,1,0,1,Apartment
22520874,Contemporary studio apartment in trendy area,165339468,Gonda,Cape Town,Ward 77,-33.92337,18.41275,Entire home/apt,1007,1,12,9/3/18,0.79,1,0,91,2,1,0,1,Apartment
22521121,"Private, sunny Room in Secure Central block.",157865793,Justine,Cape Town,Ward 77,-33.93519,18.41827,Private room,448,7,5,3/14/19,0.4,2,179,90,1,1,0,1,Apartment
22521850,Sea view bungalow in period setting,165349514,Peter,Cape Town,Ward 64,-34.11398,18.46412,Entire home/apt,797,2,13,1/5/19,0.89,1,70,94,2,1,1,1,Bungalow
22521885,Self contained studio apartment,165349785,Julian,Cape Town,Ward 55,-33.89228,18.4952,Entire home/apt,755,7,0,,,1,363,,2,1,1,1,Apartment
22522121,Spacious loft apartment for 2 in Simon's Town,67706961,Jeremy,Cape Town,Ward 61,-34.19427,18.4308,Private room,993,3,1,2/11/18,0.07,2,326,100,2,1,1,1,Guesthouse
22522345,Kommetjie Getaway walk to the beach,10499613,Nicholas,Cape Town,Ward 61,-34.13892,18.34045,Entire home/apt,755,1,5,3/31/19,0.35,1,364,92,2,1,1,1,House
22522720,Mika & Maxie Guest Cottage,110674452,Paida,Cape Town,Ward 73,-34.03075,18.45919,Entire home/apt,797,3,22,3/25/19,1.49,1,204,96,4,1,0,3,Guesthouse
22524100,Bright & cosy town house,165374662,David,Cape Town,Ward 115,-33.93144,18.41902,Entire home/apt,1203,1,3,12/2/18,0.19,2,0,80,4,2,2,2,House
22525131,Sunny Room for One,161279493,Lina,Cape Town,Ward 77,-33.92732,18.41,Private room,294,3,2,2/4/18,0.13,1,0,100,1,1,1,1,Apartment
22526203,En-suite Room in Beautiful Victorian Terrace House,46344187,Chelsea Kate,Cape Town,Ward 57,-33.93687,18.46571,Private room,252,3,1,1/14/18,0.07,2,0,,1,1,1,1,House
22527273,Amazing Modern  Sea Point Space!,2244043,Lori,Cape Town,Ward 54,-33.91417,18.39528,Entire home/apt,2503,7,6,2/26/19,0.43,1,226,100,4,2,3,4,Apartment
22530704,Stylish & Spacious (sleeps 15) on Nature Reserve,75131649,Loreen & Family,Cape Town,Ward 74,-34.02964,18.34505,Entire home/apt,6950,10,0,,,4,138,,15,5.5,7,10,House
22531460,"Casa Rocca - Well equiped cosy breakaway, Hout Bay",30007857,Naomi,Cape Town,Ward 74,-34.03375,18.36137,Entire home/apt,503,2,32,4/14/19,2.34,2,354,100,2,1,1,1,Guest suite
22535331,"Seaside Village Apartment, Cape Town",165515660,Robert,Cape Town,Ward 64,-34.10417,18.47053,Entire home/apt,643,3,15,3/11/19,0.99,1,301,96,2,1,1,1,Apartment
22536254,Strelitzia Apartment - Erica Palm Apartments,148384515,Leon,Cape Town,Ward 15,-34.07538,18.83291,Entire home/apt,1301,3,0,,,4,362,,2,1,1,1,Apartment
22536704,@ 21 Skorpios,130088033,Gloria,Cape Town,Ward 64,-34.10037,18.48787,Entire home/apt,1007,2,6,3/31/19,0.51,1,75,93,6,2,3,4,Condominium
22537726,"Spacious,Home away from home★Wifi+secure Parking",255784,Don & Jaco,Cape Town,Ward 4,-33.86453,18.49996,Private room,25004,1,11,3/5/19,0.72,3,76,100,2,2,1,1,House
22538724,Fresnaye Home,40897012,Tania,Cape Town,Ward 54,-33.92291,18.39132,Entire home/apt,4000,5,0,,,1,89,,6,2,3,4,House
22540511,"Norfolk Farmhouse. Basic, upmarket accommodation.",163033217,Justin,Cape Town,Ward 59,-33.9704,18.47162,Private room,448,1,0,,,2,362,,2,1,1,1,House
22540872,Milkwood Nest,133585122,Deborah,Cape Town,Ward 61,-34.19852,18.37792,Entire home/apt,1203,2,32,3/30/19,2.15,2,49,99,4,1.5,2,3,Guest suite
22541281,Bonny Brook Muizenberg,94498316,Andrew And Bjefke,Cape Town,Ward 64,-34.10484,18.47413,Entire home/apt,713,2,11,3/27/19,0.74,1,128,100,5,1.5,3,4,Apartment
22542252,"Private Holiday Home, 900 meters to Blouberg Beach",152040986,Ian,Cape Town,Ward 107,-33.8231,18.48457,Entire home/apt,937,3,2,3/12/18,0.14,1,365,100,4,1,2,2,Townhouse
22547175,Garden Hideaway in Little Mowbray,4126737,Christine,Cape Town,Ward 60,-33.9453,18.48449,Entire home/apt,545,2,5,2/8/19,1.14,1,157,100,2,1,0,1,Guest suite
22547497,2 Bed guest apartment with garden and parking,165646293,Phillippa,Cape Town,Ward 74,-34.02946,18.34472,Entire home/apt,923,2,18,4/8/19,1.21,1,120,99,4,2,2,3,Guest suite
22547842,Perfect Beach Holiday Apartment,119645199,Bridget,Cape Town,Ward 83,-34.11566,18.82446,Entire home/apt,755,2,58,4/8/19,3.79,1,52,96,5,1,2,3,Apartment
22554575,"Sunny self-contained flat, Observatory, Cape Town",65080919,Kate,Cape Town,Ward 57,-33.93874,18.4707,Entire home/apt,755,3,4,3/1/18,0.27,2,0,85,2,1,1,2,Apartment
22555858,Prime City Bowl location - Private Guest Suite,50353522,Andrew,Cape Town,Ward 77,-33.94278,18.4044,Entire home/apt,755,3,22,4/5/19,1.46,2,348,97,2,1,1,1,Guesthouse
22557674,Charming Holiday Home,92824519,Nicola And Grant,Cape Town,Ward 69,-34.10596,18.39695,Entire home/apt,2503,4,2,1/5/19,0.49,1,353,100,7,3,4,4,House
22558380,Mareza's place,149365649,Mareza,Cape Town,Ward 83,-34.11114,18.82425,Entire home/apt,545,5,0,,,1,0,,4,1.5,2,2,Apartment
22561152,"The View Fish Hoek, a mountainside apartment",101687480,Natalie,Cape Town,Ward 64,-34.14101,18.42404,Entire home/apt,350,2,11,3/29/19,0.72,2,287,100,2,1,0,1,Apartment
22561292,Cape,332272,Sabine,Cape Town,Ward 77,-33.93926,18.41844,Entire home/apt,545,1,0,,,1,0,,3,1,2,2,Apartment
22561307,Best City Centre Location,119433857,Edgar,Cape Town,Ward 115,-33.92363,18.41821,Private room,797,1,18,2/24/19,1.17,1,361,84,2,1,1,2,Apartment
22561434,Villa Watsonia Guest House - Arum Suite,51141328,Gill,Cape Town,Ward 23,-33.81392,18.479,Private room,951,1,5,4/6/18,0.33,4,251,96,2,1,1,1,Guest suite
22562335,Luxury Modern furnished bedroom ensuite,165805207,Faisal,Cape Town,Ward 4,-33.85538,18.49301,Private room,503,1,0,,,3,347,,3,11,10,2,House
22562608,Holiday furnished rooms 2min walk to beach sunset,165805207,Faisal,Cape Town,Ward 4,-33.85528,18.49419,Private room,489,1,1,4/1/18,0.08,3,258,20,4,2.5,1,2,House
22563798,Stunning De Waterkant Gem!,165817270,Max,Cape Town,Ward 115,-33.91498,18.4166,Entire home/apt,1706,2,0,,,1,0,,4,2,2,1,Apartment
22563908,"Sunny room in quiet Victorian home, Tamboerskloof",10864508,Nathan,Cape Town,Ward 77,-33.92824,18.40875,Private room,503,2,2,1/3/19,0.13,5,0,100,1,1,1,1,House
22565448,Stunning Apartment with Grande Views,63701400,Svenn,Cape Town,Ward 23,-33.75918,18.44219,Entire home/apt,895,1,17,3/26/19,1.12,2,69,88,4,2,2,3,Apartment
22567317,Luxurious and Modern Apartment in Cape Town,165855867,Ayesha,Cape Town,Ward 55,-33.8918,18.50781,Entire home/apt,1846,2,16,4/3/19,1.11,1,360,99,5,2,3,3,Apartment
22574261,"The Unforgettable stay,experience,joy,love,homely.",165346912,Nolu Greebela,Cape Town,Ward 56,-33.92251,18.48985,Private room,1007,1,0,,,2,365,,2,1,0,1,Apartment
22574785,"Camps bay ""Bakoven"" Lovely 1 bed apartment.",18073340,Brian,Cape Town,Ward 54,-33.96139,18.37468,Entire home/apt,601,6,9,4/1/19,0.65,3,76,100,2,1,1,2,Guest suite
22576332,Sunset on Mountainrise,61036591,Michel,Cape Town,Ward 61,-34.20165,18.37873,Entire home/apt,1944,2,11,3/31/19,0.74,2,347,96,6,2,3,6,House
22576700,★ CAPE TOWN ★- up to 200Mb/s Internet [6 people],147881955,Melissa,Cape Town,Ward 3,-33.88334,18.66047,Entire home/apt,909,2,3,7/2/18,0.22,3,0,100,6,2,2,3,Guest suite
22576836,"Comfortable, Spacious, Scenic HOUT BAY",59031333,Warwick,Cape Town,Ward 74,-34.0188,18.3745,Private room,601,2,1,4/8/18,0.08,2,179,80,2,1,1,1,House
22577008,Complete Luxury in this V&A Waterfront Apartment!,165963078,Max,Cape Town,Ward 115,-33.90464,18.41894,Entire home/apt,2797,2,11,8/19/18,0.76,1,0,91,6,3,3,3,Apartment
22577086,Single room in West Beach,110914936,Russell,Cape Town,Ward 23,-33.8093,18.47989,Private room,196,1,19,3/29/19,1.25,1,174,92,1,1,1,1,House
22577472,Suite 1 of 3: Winnie,104750899,Chregan,Cape Town,Ward 54,-33.91214,18.39455,Entire home/apt,699,2,11,3/24/19,0.75,4,122,95,2,1,1,1,Apartment
22577536,Garden View,57784460,Vanessa,Cape Town,Ward 73,-34.0439,18.46024,Shared room,755,1,1,2/10/19,0.44,2,179,100,2,1,1,1,Other
22580093,"Tranquil home,spectacular sunsets & secure parking",165991572,Gigi,Cape Town,Ward 15,-34.04495,18.82448,Private room,671,2,0,,,1,126,,3,1,2,2,House
22583873,Lemon Tree Cottage,28667936,Nico,Cape Town,Ward 5,-33.87095,18.55029,Entire home/apt,434,2,14,2/22/19,1.01,1,254,96,2,1,1,1,Serviced apartment
22590137,House in the heart of the winelands,166120723,Gavin,Cape Town,Ward 103,-33.81737,18.68856,Entire home/apt,1748,2,1,3/11/18,0.07,1,163,100,4,1,2,3,Guest suite
22590192,The Unforgettable,165346912,Nolu Greebela,Cape Town,Ward 56,-33.92121,18.4881,Entire home/apt,699,1,0,,,2,179,,2,1,1,1,Condominium
22590948,2 Bedroom Townhouse with Sea Views (sleeps 6),37382679,Simone,Cape Town,Ward 54,-33.9275,18.38409,Entire home/apt,3398,2,3,11/3/18,0.21,2,298,100,6,2.5,2,2,Townhouse
22592045,Broadlands Cabin,166143256,Dianne,Cape Town,Ward 84,-34.11991,18.88783,Entire home/apt,503,2,0,,,1,179,,2,1,0,1,Cabin
22592425,"Fabulous seaside cottage, St. James, Cape Town",30277311,Andy,Cape Town,Ward 64,-34.11692,18.45833,Entire home/apt,1384,2,6,3/26/19,0.41,1,320,93,4,2,2,2,House
22593087,Hout Bay Haven for the Family,136019767,Su & Matt,Cape Town,Ward 74,-34.02247,18.36689,Entire home/apt,1384,3,36,3/31/19,2.47,1,210,98,8,2.5,3,5,House
22593132,"Spacious, safe and homely. 5 minutes to the beach!",149201903,Pascale,Cape Town,Ward 4,-33.86337,18.50741,Private room,294,1,1,2/9/18,0.07,1,0,100,2,1,1,2,House
22594211,The Mountain Lodge Cottage,166168489,Robyn,Cape Town,Ward 77,-33.92671,18.40513,Entire home/apt,601,2,19,3/15/19,1.35,1,125,100,2,1,1,1,Apartment
22595954,Haus Enzian Twin Room,161078093,Heidi,Cape Town,Ward 8,-33.88784,18.70203,Private room,699,2,0,,,3,364,,2,1,1,2,Guesthouse
22597030,Penthouse apartment 902,164682006,Shaa'Ista,Cape Town,Ward 55,-33.89523,18.50575,Entire home/apt,5006,2,2,11/2/18,0.31,3,88,100,6,3.5,3,4,Apartment
22603911,Sunny & spacious Bedroom in a 2 bedroom apartment,32039131,Donna,Cape Town,Ward 59,-33.98507,18.46264,Private room,252,2,0,,,3,0,,1,1,1,1,Apartment
22604312,Stylish Urban Apartment,61525138,Maroula,Cape Town,Ward 115,-33.90848,18.40179,Entire home/apt,1245,2,17,4/11/19,1.35,1,170,96,4,2,2,2,Apartment
22604370,Oceans Drift Guest House - Ocean,30847831,Ian,Cape Town,Ward 61,-34.20507,18.45244,Private room,1804,1,1,3/18/18,0.08,4,266,100,2,1,1,1,Guesthouse
22605040,Pilgrims Rest,166317544,Anneleen - Ilonja,Cape Town,Ward 74,-34.02659,18.37113,Entire home/apt,2405,7,0,,,1,177,,8,4,4,5,House
22606212,Harbour View Apartment,19116185,Daniel,Cape Town,Ward 77,-33.93672,18.43418,Entire home/apt,699,1,4,8/6/18,0.28,2,0,100,2,1,0,2,Apartment
22606440,The best view of Table Mountain( 2 chambres),57242249,"Patricia ,Patrick",Cape Town,Ward 77,-33.93618,18.42811,Private room,1175,2,7,3/26/19,0.51,2,264,100,4,1,2,2,House
22606666,"CAPE, GORDONS BAY, COUNTRY MEWS",166337201,Sharon-Gene,Cape Town,Ward 100,-34.14802,18.86414,Entire home/apt,1245,5,1,4/23/18,0.08,1,106,100,5,2,3,4,House
22608290,Walking distance to Blaauberg Netcare Hospital,109287944,Peter,Cape Town,Ward 107,-33.79894,18.48794,Private room,587,2,0,,,1,179,,1,1,1,1,House
22608721,Imhoff's Gift Secure Family Paradise,165761197,Sian,Cape Town,Ward 69,-34.13564,18.36267,Entire home/apt,1552,2,3,11/28/18,0.21,3,203,100,8,3,4,4,House
22609375,Sea Cottage,101834341,Irma,Cape Town,Ward 85,-34.12117,18.83138,Entire home/apt,1007,2,9,2/4/19,0.62,2,348,100,7,2,3,7,Cottage
22609665,Designer Apartment Perched Above Green Market Square,3126359,Zoja,Cape Town,Ward 115,-33.92153,18.41968,Entire home/apt,1398,3,15,3/4/19,1.04,2,116,96,2,1,2,2,Apartment
22610590,Suite 3 of 3: Caprice,104750899,Chregan,Cape Town,Ward 54,-33.91244,18.39413,Entire home/apt,783,2,4,1/14/19,0.27,4,194,80,2,1,1,1,Apartment
22610848,Under milkwoods,81149513,Susan,Gordons Bay,Ward 100,-34.16549,18.8596,Entire home/apt,699,3,30,4/8/19,1.99,1,182,94,4,1,2,4,Cottage
22613181,Cosy City Hideaway,23680947,Jean-Pierre,Cape Town,Ward 77,-33.92833,18.40894,Entire home/apt,797,2,40,4/2/19,2.62,1,279,100,2,1,0,1,Apartment
22618753,Suite 2 of 3: Bonnie,104750899,Chregan,Cape Town,Ward 54,-33.91344,18.39567,Entire home/apt,783,3,7,3/31/19,0.52,4,292,91,2,1,1,1,Apartment
22620448,Iconic studio apartment in trendy block,49492218,Tiaan,Cape Town,Ward 115,-33.91689,18.42367,Entire home/apt,1133,1,110,4/4/19,7.21,3,352,94,2,1,0,1,Apartment
22620901,African Dawn:,19727498,Lionel,Cape Town,Ward 74,-34.05188,18.33736,Entire home/apt,3007,5,4,4/3/19,0.28,3,104,75,10,3,4,6,House
22621414,Simple private room in beautiful large family home,104310535,Karen,Cape Town,Ward 55,-33.8792,18.49556,Private room,168,1,50,3/24/19,3.28,1,346,93,1,1,1,1,Guest suite
22622074,Apartment in Irene Avenue,43017700,Duncan,Cape Town,Ward 15,-34.0614,18.84342,Entire home/apt,993,2,6,3/13/19,0.42,3,97,100,4,2,2,2,Apartment
22623094,Sunny Sea Point Apartment,29556298,Louise,Cape Town,Ward 54,-33.91709,18.38864,Private room,489,2,2,2/24/18,0.14,1,177,90,2,1,1,1,Apartment
22623183,Farm and learn about community of cape town,166534879,Frank,Cape Town,Ward 67,-34.05652,18.52569,Shared room,448,1,0,,,2,180,,2,1,1,1,Serviced apartment
22623530,Lovely Self Catering cottage,46152750,Sonia,Cape Town,Ward 53,-33.93618,18.49539,Entire home/apt,811,4,0,,,5,238,,2,1,1,1,Cottage
22624204,Observatory Backpackers,146993252,Shawn,Cape Town,Ward 57,-33.93562,18.46627,Shared room,238,1,2,3/30/18,0.14,4,75,100,1,4,1,1,Hostel
22624433,Piko,166545720,Jon Piko Wycliffe,Cape Town,Ward 74,-34.03261,18.36053,Entire home/apt,1930,2,0,,,1,179,,6,2,3,4,House
22624679,Observatory Backpackers,146993252,Shawn,Cape Town,Ward 57,-33.93487,18.46659,Private room,601,1,1,11/2/18,0.18,4,296,80,2,4,1,1,Hostel
22625316,Mesmerising Skyline Views at a Chic City Bowl Hideaway,120068980,Jonathan,Cape Town,Ward 115,-33.92768,18.42139,Entire home/apt,2000,1,22,4/1/19,1.48,1,353,91,4,2,2,2,Apartment
22625720,Winelands Home with a View,102348600,Jenny,Cape Town,Ward 14,-33.92713,18.71081,Private room,601,1,31,4/6/19,2.14,1,41,99,3,1,1,2,House
22626044,Maxwell's - Eagles Nest,3523392,Keith,Cape Town,Ward 62,-33.98374,18.44043,Private room,1077,1,0,,,5,352,,2,1,1,1,Bed and breakfast
22626339,Noordhoek apartment with beautiful sea views,109816711,Cindy,Cape Town,Ward 69,-34.11211,18.38582,Entire home/apt,797,2,25,4/15/19,1.67,2,167,98,4,1,1,2,Apartment
22628131,Noordsig,166584489,Ashenzi,Cape Town,Ward 69,-34.12592,18.38325,Entire home/apt,461,5,0,,,1,0,,2,1,1,1,House
22628580,Newlands Home,166589075,Dean,Cape Town,Ward 59,-33.98026,18.45864,Entire home/apt,3007,7,0,,,1,83,,6,2.5,3,3,House
22629400,SeaSpray C101,67754444,Gerrit,Bloubergstrand,Ward 107,-33.82345,18.47828,Entire home/apt,1301,2,1,4/22/18,0.08,9,261,100,6,2,3,4,Apartment
22632083,Downstairs penthouse in beautiful Tamboerskloof,32816379,Matt,Cape Town,Ward 77,-33.92777,18.40731,Private room,601,1,0,,,3,365,,2,1,1,1,House
22639682,107 Arum,166707395,Jessica,Cape Town,Ward 113,-33.82347,18.49303,Entire home/apt,601,2,20,3/2/19,1.31,2,359,96,2,1,1,1,Guest suite
22639841,Brownies home,164294788,Mel,Cape Town,Ward 72,-34.04833,18.47954,Private room,1496,2,0,,,1,365,,4,1,2,3,House
22640181,Courtyard Room,14523905,Jasper,Cape Town,Ward 62,-34.01384,18.44126,Private room,755,2,0,,,6,272,,2,1,1,1,Guest suite
22641360,Salt Water Jungalow - Walk to Hout Bay beach!,74267436,Thaya,Cape Town,Ward 74,-34.04548,18.347,Private room,406,5,4,12/23/18,0.27,2,21,100,2,1,1,1,House
22641508,Petite Lala,138475981,Reinet,Cape Town,Ward 77,-33.94089,18.40793,Entire home/apt,503,2,9,2/28/19,0.62,1,192,100,2,1,0,1,Guest suite
22641724,Deep south Re Treat,166725659,Delia De Villiers,Cape Town,Ward 61,-34.14436,18.33445,Private room,475,1,3,2/17/19,0.81,1,342,100,2,1,1,1,Guest suite
22642072,Big Bay apartment in Beach club!,123845633,Dean,Cape Town,Ward 23,-33.78598,18.45683,Entire home/apt,685,2,18,3/31/19,1.28,1,82,96,4,1,1,2,Apartment
22642724,213 The Rockwell,14469173,Jill And Brad,Cape Town,Ward 115,-33.91456,18.41808,Entire home/apt,1301,2,35,3/25/19,2.32,1,236,96,4,2,2,4,Apartment
22643468,Garden Flat with access to pool,130111478,Rolf,Cape Town,Ward 113,-33.82677,18.5068,Entire home/apt,448,2,2,2/23/19,0.14,1,287,100,2,1,1,1,Guest suite
22643687,2 Bed Apartment in sought after Vredehoek area,157244522,Geoffrey,Cape Town,Ward 77,-33.94154,18.42258,Entire home/apt,1804,2,6,3/30/19,0.4,1,36,97,4,2,2,2,Apartment
22643867,Fantastic apartment in Tamboerskloof,166744556,Gustav,Cape Town,Ward 77,-33.92641,18.40357,Entire home/apt,895,3,7,1/1/19,0.49,1,63,97,2,1,0,1,Apartment
22645806,"Scenic room in convenient, vibrant Upper Woodstock",96055184,James,Cape Town,Ward 57,-33.93441,18.4554,Private room,294,1,4,12/29/18,0.81,2,0,90,2,1,1,1,Apartment
22646714,Stylish Seapoint home,19676920,Lesley And Rupert,Cape Town,Ward 54,-33.92027,18.38904,Entire home/apt,7999,4,3,4/7/19,0.83,1,359,100,8,5,4,5,House
22646952,Beautiful studio apartment in fantastic location.,166772959,Patrick,Cape Town,Ward 115,-33.92785,18.41389,Entire home/apt,1119,3,0,,,3,363,,2,1,1,1,Apartment
22647037,Friendly observatory home,7495437,Russel,Cape Town,Ward 57,-33.93648,18.46467,Private room,294,1,2,4/25/18,0.14,1,0,100,2,1,1,1,House
22647349,Whalesong - Glencairn,24885727,Wolfgang,Cape Town,Ward 61,-34.16598,18.42958,Entire home/apt,1804,3,0,,,1,282,,6,2,3,4,House
22647875,"Modern, newly renovated, central Sea Point home",13511935,Brínke & Shaun,Cape Town,Ward 54,-33.91189,18.39536,Entire home/apt,1748,5,5,3/31/19,0.37,1,307,100,4,2,2,2,House
22648229,Serviced rooms in central and historical waterkant,1547427,Peter,Cape Town,Ward 115,-33.91602,18.41571,Private room,1594,2,3,7/21/18,0.21,8,364,93,2,1,1,1,Serviced apartment
22648374,A Room with a Breathtaking View,129696944,Dorly,Cape Town,Ward 54,-33.94923,18.38384,Private room,601,2,11,3/29/19,0.79,2,176,100,2,1,1,2,House
22648936,Butterfly Paradise- A Quaint Apartment .,166793689,Soraya,Cape Town,Ward 73,-34.04299,18.45216,Entire home/apt,517,2,1,4/14/18,0.08,1,269,,2,1,1,1,Apartment
22652171,Luxurious Studio Sea Point Apartment,165624950,Jason,Cape Town,Ward 54,-33.9099,18.39485,Entire home/apt,923,2,29,4/5/19,2.02,1,73,89,2,1,0,0,Apartment
22653154,"Secure Sunny Apartment,Close to Beach,Great Views.",19502381,Zak,Cape Town,Ward 74,-34.03768,18.35013,Entire home/apt,643,21,0,,,1,365,,2,1,1,1,Apartment
22659679,"Luxurious flat in Cape Town, Higgovale, Gardens.",110007509,Wallyd,Cape Town,Ward 77,-33.94172,18.39653,Entire home/apt,3790,2,5,2/18/19,0.35,2,260,100,4,2,2,2,Apartment
22660060,Schoongezicht Guest House - Dolce,50964246,Tania,Cape Town,Ward 105,-33.81861,18.65107,Private room,1007,1,0,,,4,89,,2,1,1,1,Bed and breakfast
